Saya melihat diri sebagai seorang yang ....,,,,,,,,,,
(1).,mempunyai kehidupan yang dipenuhi dengan kegagalan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(10).,menghendaki setiap perkara yang dilakukan adalah sebaik mungkin seperti yang dinyatakan dalam peraturan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(11).,"mempunyai rentak kehidupan yang perlahan, tidak secergas dan bersemangat seperti orang lain.",,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(12).,jarang mengalami perasaan tidak bersemangat dan boleh menghilangkan perasaan sugul dengan segera.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(13).,berasa bangga kerana dilahirkan sebagai insan biasa.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(14).,sering berhadapan dengan kesukaran untuk memulakan tugas.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(15).,mempunyai pendapat yang positif tentang diri dan menghargai kehidupan sedia ada.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(16).,membuat perancangan dan melaksanakan sesuatu perkara mengikut cara tersendiri.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(17).,selalu sibuk dan bergerak pantas dalam menjalani kehidupan harian.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(18).,boleh digambarkan berperwatakan menarik dan ceria.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(19).,suka mempunyai lebih banyak kuasa daripada orang lain.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(20).,tidak mempunyai banyak tugas untuk dilakukan dan melakukan tugas sedia ada mengikut situasi semasa.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(21).,sering ketawa dan gembira.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(22).,lebih suka menggunakan jalan yang sama ke tempat yang biasa dikunjungi agar tidak sesat.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(23).,memerlukan dorongan untuk memulakan tugasan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(24).,telah melakukan setiap perkara dengan bersungguh-sungguh dan ia adalah usaha yang berbaloi.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(25).,bersikap rendah hati berhubung setiap perkara baik yang berlaku ke atas diri.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(26).,meluangkan masa tanpa melakukan sebarang aktiviti dan tidak bermotivasi tinggi untuk mengejar kejayaan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(27).,sering berasa murung dan ada kalanya tidak dapat meneruskan kehidupan harian seperti biasa.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(28).,lebih suka melakukan sesuatu perkara dengan cara yang telah diketahui betul dan berpegang kepada pendekatan sedemikian.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(29).,boleh menguruskan banyak perkara pada masa yang sama.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(30).,pernah terfikir tentang kematian apabila keadaan tidak menjadi seperti yang dirancang.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(31).,suka menonjolkan diri jika berpeluang berbuat demikian terutama apabila berada dalam sesuatu majlis keraian.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(32).,berusaha bersungguh-sungguh mendapatkan kecemerlangan dengan melakukan tugas sepenuh hati.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(33).,kerap berasa kesunyian dan kurang bercakap daripada kebiasaan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(34).,berasa teruja dapat meluangkan masa berada dalam persekitaran yang asing dan luar biasa.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(35).,"cenderung melakukan tugas sedia ada dengan berpegang kepada konsep ""Biar Lambat Asal Selamat"".",,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(36).,semenjak kebelakangan ini tidak bertingkah laku seperti diri sendiri.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(37).,suka membicarakan tentang kebaikan diri daripada menceritakan tentang kebaikan orang lain.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(38).,dapat melaksanakan banyak tugas pada masa yang terluang.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(39).,mudah berputus asa walaupun mendapat sokongan dan bantuan daripada ahli keluarga serta rakan-rakan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(40).,suka membuat perubahan kepada susun atur dalam rumah untuk mendapatkan suasana yang berlainan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(41).,berjaya melaksanakan banyak tugas dalam masa yang singkat.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(42).,sering berasa sedih dengan permasalahan yang dihadapi dan pernah terfikir untuk membunuh diri.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(43).,tidak menganggap diri adalah lebih bagus daripada orang lain berdasarkan kepada keadaan semasa mereka.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(44).,sedia melakukan sesuatu perkara melebihi daripada apa yang dijangkakan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(45).,menaruh harapan yang tinggi tentang masa hadapan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(46).,suka melawat tempat baru apabila pergi bercuti.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(47).,sentiasa bergerak aktif seolah-olah saya mempunyai tenaga yang banyak.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(48).,pernah diselubungi dengan perasaan takut dan bersalah sehingga menjejaskan aktiviti harian.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(49).,lebih berbakat berbanding dengan rakan sekerja dan berasa banggan kerana mempunyai kelebihan tersebut.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(50).,sedia bekerja keras bagi memastikan kecemerlangan diperoleh dalam apa jua tugas yang dilakukan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(51).,riang dan bersikap optimistik terhadap kehidupan di sebalik pelbagai peristiwa sedih yang berlaku.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(52).,sedia mencuba cara baru melakukan sesuatu aktiviti walaupun ia mungkin mendatangkan risiko.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(53).,melakukan banyak perkara dalam masa yang terluang.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(54).,"sering menggunakan perkataan seperti ""sedih"" atau ""sunyi"" bagi menggambarkan pengalaman diri.",,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(55).,tidak pernah menganggap diri adalah lebih baik daripada orang lain.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(56).,terlalu kuat bekerja bagi memastikan apa yang dirancang tercapai.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(57).,"mempunyai kehidupan yang aktif, riang dan bertenaga.",,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(58).,sedia bertukar hobi dan meluangkan masa mempelajari aktiviti yang luar daripada kebiasaan.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(59).,suka bersantai dan meluangkan masa tanpa melakukan sebarang aktiviti.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
,,,,,,,,,,
(60).,suka merendah diri dan percaya bahawa orang lain berasa tertarik untuk mendekati saya kerana sifat sedemikian.,,,,,,,,,
,,,,,,,,,,
,,Sangat Bersetuju,,Bersetuju,,Kadang-Kadang,,Tidak Bersetuju,,Sangat Tidak Bersetuju
